DBN,Borough,Borough_Cnt,District,School_Num,School,Grade,Year,Category,Headcount,Lvl_1_Cnt,Lvl_1_Pct,Lvl_2_Cnt,Lvl_2_Pct,Lvl_3_Cnt,Lvl_3_Pct,Lvl_4_Cnt,Lvl_4_Pct,Lvl_Pass_Cnt,Lvl_Pass_Pct
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,5,2016,All Students,311,25,34.2,13,17.8,25,34.2,10,13.7,35,47.9
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,6,2013,All Students,295,25,33.8,29,39.2,16,21.6,4,5.4,20,27
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,6,2014,All Students,299,21,33.3,20,31.7,14,22.2,8,12.7,22,34.9
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,6,2015,All Students,300,12,23.5,20,39.2,16,31.4,3,5.9,19,37.3
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,6,2016,All Students,304,11,18,30,49.2,15,24.6,5,8.2,20,32.8
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,7,2013,All Students,297,18,36.7,21,42.9,8,16.3,2,4.1,10,20.4
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,7,2014,All Students,301,23,34.3,28,41.8,12,17.9,4,6,16,23.9
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,7,2015,All Students,305,17,29.8,21,36.8,14,24.6,5,8.8,19,33.3
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,7,2016,All Students,318,9,18,16,32,19,38,6,12,25,50
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,8,2013,All Students,317,6,11.5,24,46.2,10,19.2,12,23.1,22,42.3
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,8,2014,All Students,296,8,30.8,14,53.8,4,15.4,0,0,4,15.4
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,8,2015,All Students,290,14,31.1,26,57.8,5,11.1,0,0,5,11.1
21K209,BROOKLYN,1370877,21,209,P.S. 209 MARGARET MEAD,8,2016,All Students,306,7,18.4,17,44.7,11,28.9,3,7.9,14,36.8
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,3,2013,All Students,293,33,40.2,29,35.4,13,15.9,7,8.5,20,24.4
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,3,2014,All Students,298,38,37.3,34,33.3,17,16.7,13,12.7,30,29.4
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,3,2015,All Students,293,28,30.1,44,47.3,18,19.4,3,3.2,21,22.6
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,3,2016,All Students,303,22,22.9,36,37.5,24,25,14,14.6,38,39.6
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,4,2013,All Students,286,34,45.9,28,37.8,11,14.9,1,1.4,12,16.2
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,4,2014,All Students,310,18,22.2,29,35.8,16,19.8,18,22.2,34,42
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,4,2015,All Students,305,23,24.2,34,35.8,22,23.2,16,16.8,38,40
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,4,2016,All Students,303,27,27,25,25,30,30,18,18,48,48
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,5,2013,All Students,305,29,36.7,24,30.4,15,19,11,13.9,26,32.9
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,5,2014,All Students,309,16,23.5,25,36.8,18,26.5,9,13.2,27,39.7
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,5,2015,All Students,315,18,23.7,26,34.2,16,21.1,16,21.1,32,42.1
21K212,BROOKLYN,1370877,21,212,P.S. 212 LADY DEBORAH MOODY,5,2016,All Students,301,39,40.6,31,32.3,17,17.7,9,9.4,26,27.1
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,3,2013,All Students,320,24,19.8,31,25.6,25,20.7,41,33.9,66,54.5
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,3,2014,All Students,328,18,11.9,26,17.2,42,27.8,65,43,107,70.9
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,3,2015,All Students,318,22,16.9,35,26.9,32,24.6,41,31.5,73,56.2
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,3,2016,All Students,327,18,10.8,42,25.1,37,22.2,70,41.9,107,64.1
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,4,2013,All Students,329,14,10.8,25,19.2,39,30,52,40,91,70
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,4,2014,All Students,332,13,11.1,25,21.4,30,25.6,49,41.9,79,67.5
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,4,2015,All Students,337,10,7,29,20.4,30,21.1,73,51.4,103,72.5
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,4,2016,All Students,330,15,12.1,23,18.5,34,27.4,52,41.9,86,69.4
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,5,2013,All Students,321,24,21.2,31,27.4,27,23.9,31,27.4,58,51.3
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,5,2014,All Students,328,10,7.8,41,32,39,30.5,38,29.7,77,60.2
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,5,2015,All Students,328,16,14.8,30,27.8,30,27.8,32,29.6,62,57.4
21K215,BROOKLYN,1370877,21,215,P.S. 215 MORRIS H. WEISS,5,2016,All Students,329,24,16.8,28,19.6,41,28.7,50,35,91,63.6
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,3,2013,All Students,300,26,29.2,33,37.1,18,20.2,12,13.5,30,33.7
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,3,2014,All Students,309,11,16.2,22,32.4,25,36.8,10,14.7,35,51.5
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,3,2015,All Students,304,20,20.4,38,38.8,30,30.6,10,10.2,40,40.8
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,3,2016,All Students,298,34,31.2,41,37.6,22,20.2,12,11,34,31.2
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,4,2013,All Students,307,19,26,22,30.1,19,26,13,17.8,32,43.8
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,4,2014,All Students,308,25,30.5,25,30.5,10,12.2,22,26.8,32,39
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,4,2015,All Students,301,16,22.2,35,48.6,14,19.4,7,9.7,21,29.2
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,4,2016,All Students,306,19,19.8,37,38.5,27,28.1,13,13.5,40,41.7
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,5,2013,All Students,323,4,6.7,24,40,20,33.3,12,20,32,53.3
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,5,2014,All Students,330,14,20.3,9,13,18,26.1,28,40.6,46,66.7
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,5,2015,All Students,322,17,20.5,16,19.3,31,37.3,19,22.9,50,60.2
21K216,BROOKLYN,1370877,21,216,P.S. 216 ARTURO TOSCANINI,5,2016,All Students,310,17,23.3,27,37,22,30.1,7,9.6,29,39.7
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,3,2013,All Students,305,23,29.9,26,33.8,14,18.2,14,18.2,28,36.4
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,3,2014,All Students,311,18,20.5,27,30.7,27,30.7,16,18.2,43,48.9
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,3,2015,All Students,297,23,28.8,33,41.3,17,21.3,7,8.8,24,30
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,3,2016,All Students,298,36,29.8,39,32.2,31,25.6,15,12.4,46,38
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,4,2013,All Students,297,24,32.9,25,34.2,19,26,5,6.8,24,32.9
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,4,2014,All Students,307,17,19.1,35,39.3,21,23.6,16,18,37,41.6
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,4,2015,All Students,306,25,26.3,29,30.5,17,17.9,24,25.3,41,43.2
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,4,2016,All Students,291,30,37.5,21,26.3,21,26.3,8,10,29,36.3
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,5,2013,All Students,313,19,19.8,32,33.3,38,39.6,7,7.3,45,46.9
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,5,2014,All Students,315,13,18.1,19,26.4,33,45.8,7,9.7,40,55.6
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,5,2015,All Students,312,24,27.3,25,28.4,26,29.5,13,14.8,39,44.3
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,5,2016,All Students,317,25,24.3,28,27.2,30,29.1,20,19.4,50,48.5
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,6,2013,All Students,295,35,29.4,65,54.6,12,10.1,7,5.9,19,16
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,6,2014,All Students,304,30,26.5,39,34.5,30,26.5,14,12.4,44,38.9
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,6,2015,All Students,296,29,30.5,40,42.1,18,18.9,8,8.4,26,27.4
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,6,2016,All Students,294,40,31.5,54,42.5,18,14.2,15,11.8,33,26
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,7,2013,All Students,290,54,50.5,42,39.3,10,9.3,1,0.9,11,10.3
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,7,2014,All Students,299,46,36.5,48,38.1,28,22.2,4,3.2,32,25.4
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,7,2015,All Students,303,44,34.4,49,38.3,23,18,12,9.4,35,27.3
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,7,2016,All Students,302,41,37.6,36,33,24,22,8,7.3,32,29.4
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,8,2013,All Students,298,39,31.2,64,51.2,14,11.2,8,6.4,22,17.6
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,8,2014,All Students,267,67,71.3,26,27.7,1,1.1,0,0,1,1.1
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,8,2015,All Students,298,52,38.5,47,34.8,24,17.8,12,8.9,36,26.7
21K225,BROOKLYN,1370877,21,225,P.S. K225 - THE EILEEN E. ZAGLIN,8,2016,All Students,294,55,39.9,45,32.6,22,15.9,16,11.6,38,27.5
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,3,2013,All Students,295,38,33.6,43,38.1,25,22.1,7,6.2,32,28.3
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,3,2014,All Students,320,18,16.4,21,19.1,37,33.6,34,30.9,71,64.5
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,3,2015,All Students,311,30,25.2,31,26.1,24,20.2,34,28.6,58,48.7
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,3,2016,All Students,319,18,16.4,29,26.4,30,27.3,33,30,63,57.3
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,4,2013,All Students,308,18,18.6,36,37.1,33,34,10,10.3,43,44.3
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,4,2014,All Students,298,40,37.4,30,28,20,18.7,17,15.9,37,34.6
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,4,2015,All Students,315,21,19.3,39,35.8,16,14.7,33,30.3,49,45
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,4,2016,All Students,309,31,27.2,27,23.7,25,21.9,31,27.2,56,49.1
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,5,2013,All Students,312,18,24.7,18,24.7,28,38.4,9,12.3,37,50.7
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,5,2014,All Students,314,25,24.8,33,32.7,22,21.8,21,20.8,43,42.6
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,5,2015,All Students,318,26,25.5,24,23.5,26,25.5,26,25.5,52,51
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,5,2016,All Students,323,12,10.6,38,33.6,42,37.2,21,18.6,63,55.8
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,6,2013,All Students,325,6,7.3,28,34.1,20,24.4,28,34.1,48,58.5
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,6,2014,All Students,310,12,15.4,31,39.7,20,25.6,15,19.2,35,44.9
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,6,2015,All Students,296,28,29.5,52,54.7,8,8.4,7,7.4,15,15.8
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,6,2016,All Students,316,7,7.8,36,40,25,27.8,22,24.4,47,52.2
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,7,2013,All Students,311,26,29.9,25,28.7,23,26.4,13,14.9,36,41.4
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,7,2014,All Students,327,8,9.5,23,27.4,32,38.1,21,25,53,63.1
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,7,2015,All Students,320,15,18.3,24,29.3,21,25.6,22,26.8,43,52.4
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,7,2016,All Students,312,21,22.1,38,40,22,23.2,14,14.7,36,37.9
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,8,2013,All Students,319,11,12.5,36,40.9,29,33,12,13.6,41,46.6
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,8,2014,All Students,304,17,29.8,21,36.8,18,31.6,1,1.8,19,33.3
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,8,2015,All Students,307,10,19.6,27,52.9,13,25.5,1,2,14,27.5
21K226,BROOKLYN,1370877,21,226,P.S. 226 ALFRED DE B.MASON,8,2016,All Students,301,18,32.1,23,41.1,11,19.6,4,7.1,15,26.8
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,6,2013,All Students,304,80,25.7,130,41.8,62,19.9,39,12.5,101,32.5
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,6,2014,All Students,309,75,19.7,141,37.1,88,23.2,76,20,164,43.2
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,6,2015,All Students,308,103,20.3,212,41.8,106,20.9,86,17,192,37.9
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,6,2016,All Students,309,84,21.3,148,37.6,75,19,87,22.1,162,41.1
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,7,2013,All Students,302,116,36.4,116,36.4,63,19.7,24,7.5,87,27.3
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,7,2014,All Students,308,85,27,111,35.2,87,27.6,32,10.2,119,37.8
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,7,2015,All Students,310,88,22.5,146,37.3,107,27.4,50,12.8,157,40.2
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,7,2016,All Students,313,119,23.4,188,36.9,118,23.2,84,16.5,202,39.7
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,8,2013,All Students,303,84,32.1,82,31.3,64,24.4,32,12.2,96,36.6
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,8,2014,All Students,311,66,20.1,120,36.5,101,30.7,42,12.8,143,43.5
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,8,2015,All Students,308,85,27,111,35.2,64,20.3,55,17.5,119,37.8
21K228,BROOKLYN,1370877,21,228,I.S. 228 DAVID A. BOODY,8,2016,All Students,299,83,27.3,147,48.4,58,19.1,16,5.3,74,24.3
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,3,2013,All Students,295,15,29.4,24,47.1,10,19.6,2,3.9,12,23.5
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,3,2014,All Students,301,16,28.6,21,37.5,11,19.6,8,14.3,19,33.9
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,3,2015,All Students,292,19,34.5,22,40,13,23.6,1,1.8,14,25.5
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,3,2016,All Students,294,14,26.9,28,53.8,7,13.5,3,5.8,10,19.2
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,4,2013,All Students,313,2,4.4,21,46.7,18,40,4,8.9,22,48.9
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,4,2014,All Students,293,20,41.7,15,31.3,8,16.7,5,10.4,13,27.1
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,4,2015,All Students,304,14,24.1,23,39.7,9,15.5,12,20.7,21,36.2
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,4,2016,All Students,292,19,37.3,15,29.4,13,25.5,4,7.8,17,33.3
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,5,2013,All Students,294,19,45.2,14,33.3,6,14.3,3,7.1,9,21.4
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,5,2014,All Students,318,4,7.8,24,47.1,18,35.3,5,9.8,23,45.1
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,5,2015,All Students,298,20,44.4,15,33.3,10,22.2,0,0,10,22.2
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,5,2016,All Students,288,29,50.9,19,33.3,7,12.3,2,3.5,9,15.8
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,6,2013,All Students,288,24,37.5,33,51.6,7,10.9,0,0,7,10.9
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,6,2014,All Students,293,15,39.5,14,36.8,5,13.2,4,10.5,9,23.7
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,6,2015,All Students,305,11,20.8,21,39.6,17,32.1,4,7.5,21,39.6
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,6,2016,All Students,282,21,45.7,17,37,6,13,2,4.3,8,17.4
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,7,2013,All Students,288,22,48.9,20,44.4,3,6.7,0,0,3,6.7
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,7,2014,All Students,286,32,52.5,26,42.6,3,4.9,0,0,3,4.9
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,7,2015,All Students,292,17,43.6,15,38.5,5,12.8,2,5.1,7,17.9
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,7,2016,All Students,304,12,21.1,32,56.1,12,21.1,1,1.8,13,22.8
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,8,2013,All Students,287,22,50,15,34.1,6,13.6,1,2.3,7,15.9
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,8,2014,All Students,271,18,66.7,7,25.9,2,7.4,0,0,2,7.4
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,8,2015,All Students,261,27,90,3,10,0,0,0,0,0,0
21K238,BROOKLYN,1370877,21,238,P.S. 238 ANNE SULLIVAN,8,2016,All Students,263,20,76.9,6,23.1,0,0,0,0,0,0
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,6,2013,All Students,351,10,2.4,45,10.7,84,19.9,283,67.1,367,87
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,6,2014,All Students,353,9,1.9,49,10.3,78,16.4,339,71.4,417,87.8
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,6,2015,All Students,353,6,1.6,32,8.6,84,22.5,251,67.3,335,89.8
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,6,2016,All Students,356,7,1.7,34,8.1,65,15.6,312,74.6,377,90.2
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,7,2013,All Students,343,18,4.7,69,17.9,108,28,191,49.5,299,77.5
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,7,2014,All Students,347,13,3.4,45,11.8,112,29.5,210,55.3,322,84.7
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,7,2015,All Students,352,8,1.8,48,10.7,118,26.3,275,61.2,393,87.5
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,7,2016,All Students,352,6,1.7,36,10.2,105,29.8,205,58.2,310,88.1
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,8,2013,All Students,345,11,2.6,94,22.5,118,28.2,195,46.7,313,74.9
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,8,2014,All Students,316,10,6.1,81,49.1,58,35.2,16,9.7,74,44.8
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,8,2015,All Students,322,11,7.1,67,43.5,52,33.8,24,15.6,76,49.4
21K239,BROOKLYN,1370877,21,239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,8,2016,All Students,348,13,3.6,53,14.5,91,24.9,209,57.1,300,82
21K253,BROOKLYN,1370877,21,253,P.S. 253,3,2013,All Students,305,29,21.3,59,43.4,34,25,14,10.3,48,35.3
21K253,BROOKLYN,1370877,21,253,P.S. 253,3,2014,All Students,312,16,15.2,33,31.4,37,35.2,19,18.1,56,53.3
21K253,BROOKLYN,1370877,21,253,P.S. 253,3,2015,All Students,312,23,18.1,41,32.3,35,27.6,28,22,63,49.6
21K253,BROOKLYN,1370877,21,253,P.S. 253,3,2016,All Students,312,23,15.3,55,36.7,42,28,30,20,72,48
21K253,BROOKLYN,1370877,21,253,P.S. 253,4,2013,All Students,317,8,7.6,40,38.1,38,36.2,19,18.1,57,54.3
21K253,BROOKLYN,1370877,21,253,P.S. 253,4,2014,All Students,314,16,11.9,52,38.8,41,30.6,25,18.7,66,49.3
21K253,BROOKLYN,1370877,21,253,P.S. 253,4,2015,All Students,320,14,12.7,35,31.8,33,30,28,25.5,61,55.5
21K253,BROOKLYN,1370877,21,253,P.S. 253,4,2016,All Students,318,17,13.6,43,34.4,30,24,35,28,65,52
21K253,BROOKLYN,1370877,21,253,P.S. 253,5,2013,All Students,310,20,22.5,41,46.1,23,25.8,5,5.6,28,31.5
21K253,BROOKLYN,1370877,21,253,P.S. 253,5,2014,All Students,329,13,12.3,30,28.3,30,28.3,33,31.1,63,59.4
21K253,BROOKLYN,1370877,21,253,P.S. 253,5,2015,All Students,315,20,15.6,52,40.6,41,32,15,11.7,56,43.8
21K253,BROOKLYN,1370877,21,253,P.S. 253,5,2016,All Students,325,14,12.8,29,26.6,40,36.7,26,23.9,66,60.6
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,6,2013,All Students,306,87,22.8,161,42.1,82,21.5,52,13.6,134,35.1
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,6,2014,All Students,309,64,17.9,145,40.6,82,23,66,18.5,148,41.5
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,6,2015,All Students,309,77,22.7,117,34.5,83,24.5,62,18.3,145,42.8
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,6,2016,All Students,310,74,20.3,122,33.5,70,19.2,98,26.9,168,46.2
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,7,2013,All Students,308,125,33.3,116,30.9,79,21.1,55,14.7,134,35.7
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,7,2014,All Students,314,94,24.3,113,29.2,118,30.5,62,16,180,46.5
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,7,2015,All Students,322,58,15.3,118,31.1,108,28.4,96,25.3,204,53.7
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,7,2016,All Students,319,68,18.7,121,33.3,103,28.4,71,19.6,174,47.9
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,8,2013,All Students,310,80,20.5,159,40.7,115,29.4,37,9.5,152,38.9
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,8,2014,All Students,292,90,34.6,132,50.8,33,12.7,5,1.9,38,14.6
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,8,2015,All Students,321,60,14.9,148,36.6,104,25.7,92,22.8,196,48.5
21K281,BROOKLYN,1370877,21,281,I.S. 281 JOSEPH B CAVALLARO,8,2016,All Students,322,50,12.6,138,34.8,113,28.5,96,24.2,209,52.6
21K288,BROOKLYN,1370877,21,288,P.S. 288 THE SHIRLEY TANYHILL,3,2013,All Students,273,36,67.9,10,18.9,5,9.4,2,3.8,7,13.2
21K288,BROOKLYN,1370877,21,288,P.S. 288 THE SHIRLEY TANYHILL,3,2014,All Students,293,22,34.4,33,51.6,6,9.4,3,4.7,9,14.1
21K288,BROOKLYN,1370877,21,288,P.S. 288 THE SHIRLEY TANYHILL,3,2015,All Students,284,24,44.4,20,37,9,16.7,1,1.9,10,18.5
