DBN,Borough,Borough_Cnt,District,School_Num,School,Grade,Year,Category,Headcount,Lvl_1_Cnt,Lvl_1_Pct,Lvl_2_Cnt,Lvl_2_Pct,Lvl_3_Cnt,Lvl_3_Pct,Lvl_4_Cnt,Lvl_4_Pct,Lvl_Pass_Cnt,Lvl_Pass_Pct
01M134,MANHATTAN,48014,1,134,P.S. 134 HENRIETTA SZOLD,5,2013,All Students,38,18,47.4,17,44.7,3,7.9,0,0,3,7.9
01M134,MANHATTAN,47717,1,134,P.S. 134 HENRIETTA SZOLD,5,2014,All Students,52,18,34.6,29,55.8,4,7.7,1,1.9,5,9.6
01M134,MANHATTAN,46373,1,134,P.S. 134 HENRIETTA SZOLD,5,2015,All Students,39,14,35.9,19,48.7,5,12.8,1,2.6,6,15.4
01M134,MANHATTAN,45542,1,134,P.S. 134 HENRIETTA SZOLD,5,2016,All Students,34,6,17.6,12,35.3,11,32.4,5,14.7,16,47.1
01M110,MANHATTAN,48014,1,110,P.S. 110 FLORENCE NIGHTINGALE,5,2013,All Students,65,12,18.5,26,40,15,23.1,12,18.5,27,41.5
01M110,MANHATTAN,47717,1,110,P.S. 110 FLORENCE NIGHTINGALE,5,2014,All Students,45,14,31.1,13,28.9,8,17.8,10,22.2,18,40
01M110,MANHATTAN,46373,1,110,P.S. 110 FLORENCE NIGHTINGALE,5,2015,All Students,54,16,29.6,12,22.2,15,27.8,11,20.4,26,48.1
01M110,MANHATTAN,45542,1,110,P.S. 110 FLORENCE NIGHTINGALE,5,2016,All Students,65,24,36.9,14,21.5,11,16.9,16,24.6,27,41.5
01M064,MANHATTAN,48014,1,64,P.S. 064 ROBERT SIMON,5,2013,All Students,39,15,38.5,16,41,7,17.9,1,2.6,8,20.5
01M064,MANHATTAN,47717,1,64,P.S. 064 ROBERT SIMON,5,2014,All Students,37,17,45.9,14,37.8,6,16.2,0,0,6,16.2
01M064,MANHATTAN,46373,1,64,P.S. 064 ROBERT SIMON,5,2015,All Students,37,19,51.4,16,43.2,2,5.4,0,0,2,5.4
01M064,MANHATTAN,45542,1,64,P.S. 064 ROBERT SIMON,5,2016,All Students,42,15,35.7,19,45.2,8,19,0,0,8,19
01M063,MANHATTAN,48014,1,63,THE STAR ACADEMY - P.S.63,5,2013,All Students,22,13,59.1,5,22.7,4,18.2,0,0,4,18.2
01M063,MANHATTAN,47717,1,63,THE STAR ACADEMY - P.S.63,5,2014,All Students,17,6,35.3,8,47.1,3,17.6,0,0,3,17.6
01M063,MANHATTAN,46373,1,63,THE STAR ACADEMY - P.S.63,5,2015,All Students,20,7,35,9,45,4,20,0,0,4,20
01M063,MANHATTAN,45542,1,63,THE STAR ACADEMY - P.S.63,5,2016,All Students,12,4,33.3,4,33.3,3,25,1,8.3,4,33.3
01M034,MANHATTAN,48014,1,34,P.S. 034 FRANKLIN D. ROOSEVELT,5,2013,All Students,30,10,33.3,17,56.7,3,10,0,0,3,10
01M034,MANHATTAN,47717,1,34,P.S. 034 FRANKLIN D. ROOSEVELT,5,2014,All Students,42,19,45.2,16,38.1,5,11.9,2,4.8,7,16.7
01M034,MANHATTAN,46373,1,34,P.S. 034 FRANKLIN D. ROOSEVELT,5,2015,All Students,35,14,40,13,37.1,4,11.4,4,11.4,8,22.9
01M034,MANHATTAN,45542,1,34,P.S. 034 FRANKLIN D. ROOSEVELT,5,2016,All Students,29,12,41.4,12,41.4,5,17.2,0,0,5,17.2
01M020,MANHATTAN,48014,1,20,P.S. 020 ANNA SILVER,5,2013,All Students,76,32,42.1,34,44.7,9,11.8,1,1.3,10,13.2
01M020,MANHATTAN,47717,1,20,P.S. 020 ANNA SILVER,5,2014,All Students,69,26,37.7,26,37.7,14,20.3,3,4.3,17,24.6
01M020,MANHATTAN,46373,1,20,P.S. 020 ANNA SILVER,5,2015,All Students,58,18,31,21,36.2,15,25.9,4,6.9,19,32.8
01M020,MANHATTAN,45542,1,20,P.S. 020 ANNA SILVER,5,2016,All Students,73,30,41.1,26,35.6,15,20.5,2,2.7,17,23.3
01M019,MANHATTAN,48014,1,19,P.S. 019 ASHER LEVY,5,2013,All Students,36,7,19.4,20,55.6,9,25,0,0,9,25
01M019,MANHATTAN,47717,1,19,P.S. 019 ASHER LEVY,5,2014,All Students,34,14,41.2,14,41.2,5,14.7,1,2.9,6,17.6
01M019,MANHATTAN,46373,1,19,P.S. 019 ASHER LEVY,5,2015,All Students,29,4,13.8,13,44.8,9,31,3,10.3,12,41.4
01M019,MANHATTAN,45542,1,19,P.S. 019 ASHER LEVY,5,2016,All Students,32,5,15.6,10,31.3,10,31.3,7,21.9,17,53.1
01M015,MANHATTAN,48014,1,15,P.S. 015 ROBERTO CLEMENTE,5,2013,All Students,24,12,50,11,45.8,1,4.2,0,0,1,4.2
01M015,MANHATTAN,47717,1,15,P.S. 015 ROBERTO CLEMENTE,5,2014,All Students,21,15,71.4,5,23.8,0,0,1,4.8,1,4.8
01M015,MANHATTAN,46373,1,15,P.S. 015 ROBERTO CLEMENTE,5,2015,All Students,24,14,58.3,9,37.5,1,4.2,0,0,1,4.2
01M015,MANHATTAN,45542,1,15,P.S. 015 ROBERTO CLEMENTE,5,2016,All Students,16,8,50,5,31.3,3,18.8,0,0,3,18.8
32K384,BROOKLYN,115481,32,384,P.S. /I.S. 384 FRANCES E. CARTER,4,2013,All Students,74,17,23,33,44.6,18,24.3,6,8.1,24,32.4
32K384,BROOKLYN,114815,32,384,P.S. /I.S. 384 FRANCES E. CARTER,4,2014,All Students,57,13,22.8,17,29.8,21,36.8,6,10.5,27,47.4
32K384,BROOKLYN,111861,32,384,P.S. /I.S. 384 FRANCES E. CARTER,4,2015,All Students,68,27,39.7,25,36.8,12,17.6,4,5.9,16,23.5
32K384,BROOKLYN,453000,32,384,P.S. /I.S. 384 FRANCES E. CARTER,4,2016,All Students,60,19,31.7,23,38.3,14,23.3,4,6.7,18,30
32K377,BROOKLYN,115481,32,377,P.S. 377 ALEJANDRINA B. DE GAUTIER,4,2013,All Students,62,38,61.3,19,30.6,5,8.1,0,0,5,8.1
32K377,BROOKLYN,114815,32,377,P.S. 377 ALEJANDRINA B. DE GAUTIER,4,2014,All Students,51,33,64.7,13,25.5,5,9.8,0,0,5,9.8
32K377,BROOKLYN,111861,32,377,P.S. 377 ALEJANDRINA B. DE GAUTIER,4,2015,All Students,36,18,50,16,44.4,2,5.6,0,0,2,5.6
32K377,BROOKLYN,453000,32,377,P.S. 377 ALEJANDRINA B. DE GAUTIER,4,2016,All Students,37,16,43.2,15,40.5,5,13.5,1,2.7,6,16.2
32K376,BROOKLYN,115481,32,376,P.S. 376,4,2013,All Students,124,66,53.2,45,36.3,10,8.1,3,2.4,13,10.5
32K376,BROOKLYN,114815,32,376,P.S. 376,4,2014,All Students,106,43,40.6,34,32.1,22,20.8,7,6.6,29,27.4
32K376,BROOKLYN,111861,32,376,P.S. 376,4,2015,All Students,92,34,37,38,41.3,18,19.6,2,2.2,20,21.7
32K376,BROOKLYN,453000,32,376,P.S. 376,4,2016,All Students,113,23,20.4,34,30.1,34,30.1,22,19.5,56,49.6
32K299,BROOKLYN,115481,32,299,P.S. 299 THOMAS WARREN FIELD,4,2013,All Students,52,23,44.2,19,36.5,8,15.4,2,3.8,10,19.2
32K299,BROOKLYN,114815,32,299,P.S. 299 THOMAS WARREN FIELD,4,2014,All Students,53,26,49.1,17,32.1,7,13.2,3,5.7,10,18.9
32K299,BROOKLYN,111861,32,299,P.S. 299 THOMAS WARREN FIELD,4,2015,All Students,39,8,20.5,22,56.4,5,12.8,4,10.3,9,23.1
32K299,BROOKLYN,453000,32,299,P.S. 299 THOMAS WARREN FIELD,4,2016,All Students,37,11,29.7,14,37.8,9,24.3,3,8.1,12,32.4
32K274,BROOKLYN,115481,32,274,P.S. 274 KOSCIUSKO,4,2013,All Students,77,34,44.2,32,41.6,7,9.1,4,5.2,11,14.3
32K274,BROOKLYN,114815,32,274,P.S. 274 KOSCIUSKO,4,2014,All Students,80,32,40,29,36.3,16,20,3,3.8,19,23.8
32K274,BROOKLYN,111861,32,274,P.S. 274 KOSCIUSKO,4,2015,All Students,83,30,36.1,42,50.6,10,12,1,1.2,11,13.3
32K274,BROOKLYN,453000,32,274,P.S. 274 KOSCIUSKO,4,2016,All Students,71,21,29.6,28,39.4,17,23.9,5,7,22,31
32K151,BROOKLYN,115481,32,151,P.S. 151 LYNDON B. JOHNSON,4,2013,All Students,58,20,34.5,29,50,8,13.8,1,1.7,9,15.5
32K151,BROOKLYN,114815,32,151,P.S. 151 LYNDON B. JOHNSON,4,2014,All Students,56,32,57.1,21,37.5,3,5.4,0,0,3,5.4
32K151,BROOKLYN,111861,32,151,P.S. 151 LYNDON B. JOHNSON,4,2015,All Students,55,32,58.2,16,29.1,6,10.9,1,1.8,7,12.7
32K151,BROOKLYN,453000,32,151,P.S. 151 LYNDON B. JOHNSON,4,2016,All Students,50,23,46,19,38,6,12,2,4,8,16
32K145,BROOKLYN,115481,32,145,P.S. 145 ANDREW JACKSON,4,2013,All Students,116,65,56,43,37.1,7,6,1,0.9,8,6.9
32K145,BROOKLYN,114815,32,145,P.S. 145 ANDREW JACKSON,4,2014,All Students,129,50,38.8,58,45,19,14.7,2,1.6,21,16.3
32K145,BROOKLYN,111861,32,145,P.S. 145 ANDREW JACKSON,4,2015,All Students,107,57,53.3,32,29.9,15,14,3,2.8,18,16.8
32K145,BROOKLYN,453000,32,145,P.S. 145 ANDREW JACKSON,4,2016,All Students,111,41,36.9,40,36,24,21.6,6,5.4,30,27
32K123,BROOKLYN,115481,32,123,P.S. 123 SUYDAM,4,2013,All Students,111,53,47.7,39,35.1,13,11.7,6,5.4,19,17.1
32K123,BROOKLYN,114815,32,123,P.S. 123 SUYDAM,4,2014,All Students,138,61,44.2,58,42,17,12.3,2,1.4,19,13.8
32K123,BROOKLYN,111861,32,123,P.S. 123 SUYDAM,4,2015,All Students,126,57,45.2,56,44.4,12,9.5,1,0.8,13,10.3
32K123,BROOKLYN,453000,32,123,P.S. 123 SUYDAM,4,2016,All Students,114,46,40.4,45,39.5,20,17.5,3,2.6,23,20.2
32K116,BROOKLYN,115481,32,116,P.S. 116 ELIZABETH L FARRELL,4,2013,All Students,72,33,45.8,27,37.5,11,15.3,1,1.4,12,16.7
32K116,BROOKLYN,114815,32,116,P.S. 116 ELIZABETH L FARRELL,4,2014,All Students,83,46,55.4,25,30.1,11,13.3,1,1.2,12,14.5
32K116,BROOKLYN,111861,32,116,P.S. 116 ELIZABETH L FARRELL,4,2015,All Students,76,29,38.2,27,35.5,14,18.4,6,7.9,20,26.3
32K116,BROOKLYN,453000,32,116,P.S. 116 ELIZABETH L FARRELL,4,2016,All Students,76,25,32.9,35,46.1,13,17.1,3,3.9,16,21.1
32K106,BROOKLYN,115481,32,106,P.S. 106 EDWARD EVERETT HALE,4,2013,All Students,86,45,52.3,33,38.4,8,9.3,0,0,8,9.3
32K106,BROOKLYN,114815,32,106,P.S. 106 EDWARD EVERETT HALE,4,2014,All Students,93,50,53.8,33,35.5,8,8.6,2,2.2,10,10.8
32K106,BROOKLYN,111861,32,106,P.S. 106 EDWARD EVERETT HALE,4,2015,All Students,73,38,52.1,31,42.5,3,4.1,1,1.4,4,5.5
32K106,BROOKLYN,453000,32,106,P.S. 106 EDWARD EVERETT HALE,4,2016,All Students,70,33,47.1,31,44.3,6,8.6,0,0,6,8.6
32K086,BROOKLYN,115481,32,86,P.S. 086 THE IRVINGTON,4,2013,All Students,73,26,35.6,37,50.7,7,9.6,3,4.1,10,13.7
32K086,BROOKLYN,114815,32,86,P.S. 086 THE IRVINGTON,4,2014,All Students,71,39,54.9,20,28.2,10,14.1,2,2.8,12,16.9
32K086,BROOKLYN,111861,32,86,P.S. 086 THE IRVINGTON,4,2015,All Students,74,34,45.9,31,41.9,4,5.4,5,6.8,9,12.2
32K086,BROOKLYN,453000,32,86,P.S. 086 THE IRVINGTON,4,2016,All Students,51,15,29.4,30,58.8,5,9.8,1,2,6,11.8
32K075,BROOKLYN,115481,32,75,P.S. 075 MAYDA CORTIELLA,4,2013,All Students,94,41,43.6,40,42.6,8,8.5,5,5.3,13,13.8
32K075,BROOKLYN,114815,32,75,P.S. 075 MAYDA CORTIELLA,4,2014,All Students,75,37,49.3,30,40,7,9.3,1,1.3,8,10.7
32K075,BROOKLYN,111861,32,75,P.S. 075 MAYDA CORTIELLA,4,2015,All Students,67,36,53.7,23,34.3,8,11.9,0,0,8,11.9
32K075,BROOKLYN,453000,32,75,P.S. 075 MAYDA CORTIELLA,4,2016,All Students,72,31,43.1,29,40.3,11,15.3,1,1.4,12,16.7
32K045,BROOKLYN,115481,32,45,P.S./I.S. 045 HORACE E. GREENE,4,2013,All Students,92,40,43.5,39,42.4,12,13,1,1.1,13,14.1
32K045,BROOKLYN,114815,32,45,P.S./I.S. 045 HORACE E. GREENE,4,2014,All Students,91,48,52.7,24,26.4,16,17.6,3,3.3,19,20.9
32K045,BROOKLYN,111861,32,45,P.S./I.S. 045 HORACE E. GREENE,4,2015,All Students,92,32,34.8,41,44.6,15,16.3,4,4.3,19,20.7
32K045,BROOKLYN,453000,32,45,P.S./I.S. 045 HORACE E. GREENE,4,2016,All Students,75,23,30.7,34,45.3,13,17.3,5,6.7,18,24
31R861,STATEN ISLAND,25700,31,861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,4,2013,All Students,62,10,16.1,26,41.9,20,32.3,6,9.7,26,41.9
31R861,STATEN ISLAND,25736,31,861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,4,2014,All Students,70,17,24.3,31,44.3,18,25.7,4,5.7,22,31.4
31R861,STATEN ISLAND,25571,31,861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,4,2015,All Students,64,8,12.5,30,46.9,16,25,10,15.6,26,40.6
31R861,STATEN ISLAND,25561,31,861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,4,2016,All Students,99,11,11.1,32,32.3,39,39.4,17,17.2,56,56.6
31R080,STATEN ISLAND,25700,31,80,THE MICHAEL J. PETRIDES SCHOOL,4,2013,All Students,94,21,22.3,45,47.9,21,22.3,7,7.4,28,29.8
31R080,STATEN ISLAND,25736,31,80,THE MICHAEL J. PETRIDES SCHOOL,4,2014,All Students,98,15,15.3,41,41.8,22,22.4,20,20.4,42,42.9
31R080,STATEN ISLAND,25571,31,80,THE MICHAEL J. PETRIDES SCHOOL,4,2015,All Students,104,26,25,39,37.5,23,22.1,16,15.4,39,37.5
31R080,STATEN ISLAND,25561,31,80,THE MICHAEL J. PETRIDES SCHOOL,4,2016,All Students,96,18,18.8,39,40.6,29,30.2,10,10.4,39,40.6
31R078,STATEN ISLAND,25571,31,78,P.S. 78,4,2015,All Students,95,53,55.8,32,33.7,10,10.5,0,0,10,10.5
31R078,STATEN ISLAND,25561,31,78,P.S. 78,4,2016,All Students,119,53,44.5,47,39.5,18,15.1,1,0.8,19,16
31R074,STATEN ISLAND,25736,31,74,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,4,2014,All Students,21,13,61.9,8,38.1,0,0,0,0,0,0
31R074,STATEN ISLAND,25571,31,74,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,4,2015,All Students,40,18,45,14,35,4,10,4,10,8,20
31R074,STATEN ISLAND,25561,31,74,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,4,2016,All Students,48,12,25,22,45.8,11,22.9,3,6.3,14,29.2
31R069,STATEN ISLAND,25700,31,69,P.S. 069 DANIEL D. TOMPKINS,4,2013,All Students,146,38,26,55,37.7,32,21.9,21,14.4,53,36.3
31R069,STATEN ISLAND,25736,31,69,P.S. 069 DANIEL D. TOMPKINS,4,2014,All Students,155,37,23.9,53,34.2,42,27.1,23,14.8,65,41.9
31R069,STATEN ISLAND,25571,31,69,P.S. 069 DANIEL D. TOMPKINS,4,2015,All Students,140,33,23.6,56,40,32,22.9,19,13.6,51,36.4
31R069,STATEN ISLAND,25561,31,69,P.S. 069 DANIEL D. TOMPKINS,4,2016,All Students,159,19,11.9,56,35.2,57,35.8,27,17,84,52.8
31R065,STATEN ISLAND,25700,31,65,P.S. 65 THE ACADEMY OF INNOVATIVE LEARNING,4,2013,All Students,80,12,15,40,50,20,25,8,10,28,35
31R065,STATEN ISLAND,25736,31,65,P.S. 65 THE ACADEMY OF INNOVATIVE LEARNING,4,2014,All Students,58,12,20.7,18,31,22,37.9,6,10.3,28,48.3
31R065,STATEN ISLAND,25571,31,65,P.S. 65 THE ACADEMY OF INNOVATIVE LEARNING,4,2015,All Students,57,9,15.8,19,33.3,16,28.1,13,22.8,29,50.9
31R065,STATEN ISLAND,25561,31,65,P.S. 65 THE ACADEMY OF INNOVATIVE LEARNING,4,2016,All Students,66,6,9.1,13,19.7,25,37.9,22,33.3,47,71.2
31R060,STATEN ISLAND,25700,31,60,P.S. 060 ALICE AUSTEN,4,2013,All Students,145,39,26.9,69,47.6,20,13.8,17,11.7,37,25.5
31R060,STATEN ISLAND,25736,31,60,P.S. 060 ALICE AUSTEN,4,2014,All Students,126,38,30.2,51,40.5,25,19.8,12,9.5,37,29.4
31R060,STATEN ISLAND,25571,31,60,P.S. 060 ALICE AUSTEN,4,2015,All Students,145,38,26.2,60,41.4,34,23.4,13,9,47,32.4
31R060,STATEN ISLAND,25561,31,60,P.S. 060 ALICE AUSTEN,4,2016,All Students,141,22,15.6,50,35.5,37,26.2,32,22.7,69,48.9
31R058,STATEN ISLAND,25700,31,58,SPACE SHUTTLE COLUMBIA SCHOOL,4,2013,All Students,106,26,24.5,43,40.6,26,24.5,11,10.4,37,34.9
31R058,STATEN ISLAND,25736,31,58,SPACE SHUTTLE COLUMBIA SCHOOL,4,2014,All Students,125,38,30.4,47,37.6,33,26.4,7,5.6,40,32
31R058,STATEN ISLAND,25571,31,58,SPACE SHUTTLE COLUMBIA SCHOOL,4,2015,All Students,144,34,23.6,57,39.6,41,28.5,12,8.3,53,36.8
31R058,STATEN ISLAND,25561,31,58,SPACE SHUTTLE COLUMBIA SCHOOL,4,2016,All Students,136,18,13.2,62,45.6,36,26.5,20,14.7,56,41.2
31R057,STATEN ISLAND,25700,31,57,P.S. 057 HUBERT H. HUMPHREY,4,2013,All Students,84,46,54.8,25,29.8,12,14.3,1,1.2,13,15.5
31R057,STATEN ISLAND,25736,31,57,P.S. 057 HUBERT H. HUMPHREY,4,2014,All Students,81,45,55.6,24,29.6,9,11.1,3,3.7,12,14.8
31R057,STATEN ISLAND,25571,31,57,P.S. 057 HUBERT H. HUMPHREY,4,2015,All Students,94,42,44.7,39,41.5,11,11.7,2,2.1,13,13.8
31R057,STATEN ISLAND,25561,31,57,P.S. 057 HUBERT H. HUMPHREY,4,2016,All Students,111,49,44.1,44,39.6,11,9.9,7,6.3,18,16.2
31R056,STATEN ISLAND,25700,31,56,P.S. 56 THE LOUIS DESARIO SCHOOL,4,2013,All Students,138,17,12.3,61,44.2,47,34.1,13,9.4,60,43.5
31R056,STATEN ISLAND,25736,31,56,P.S. 56 THE LOUIS DESARIO SCHOOL,4,2014,All Students,101,10,9.9,49,48.5,38,37.6,4,4,42,41.6
31R056,STATEN ISLAND,25571,31,56,P.S. 56 THE LOUIS DESARIO SCHOOL,4,2015,All Students,118,8,6.8,46,39,39,33.1,25,21.2,64,54.2
31R056,STATEN ISLAND,25561,31,56,P.S. 56 THE LOUIS DESARIO SCHOOL,4,2016,All Students,88,4,4.5,22,25,31,35.2,31,35.2,62,70.5
31R055,STATEN ISLAND,25700,31,55,P.S. 055 HENRY M. BOEHM,4,2013,All Students,115,22,19.1,44,38.3,29,25.2,20,17.4,49,42.6
31R055,STATEN ISLAND,25736,31,55,P.S. 055 HENRY M. BOEHM,4,2014,All Students,116,26,22.4,44,37.9,36,31,10,8.6,46,39.7
31R055,STATEN ISLAND,25571,31,55,P.S. 055 HENRY M. BOEHM,4,2015,All Students,97,11,11.3,45,46.4,32,33,9,9.3,41,42.3
31R055,STATEN ISLAND,25561,31,55,P.S. 055 HENRY M. BOEHM,4,2016,All Students,101,13,12.9,28,27.7,44,43.6,16,15.8,60,59.4
31R054,STATEN ISLAND,25700,31,54,P.S. 054 CHARLES W. LENG,4,2013,All Students,145,34,23.4,51,35.2,41,28.3,19,13.1,60,41.4
31R054,STATEN ISLAND,25736,31,54,P.S. 054 CHARLES W. LENG,4,2014,All Students,124,19,15.3,52,41.9,36,29,17,13.7,53,42.7
31R054,STATEN ISLAND,25571,31,54,P.S. 054 CHARLES W. LENG,4,2015,All Students,113,23,20.4,40,35.4,29,25.7,21,18.6,50,44.2
31R054,STATEN ISLAND,25561,31,54,P.S. 054 CHARLES W. LENG,4,2016,All Students,121,11,9.1,45,37.2,40,33.1,25,20.7,65,53.7
31R053,STATEN ISLAND,25700,31,53,THE BARBARA ESSELBORN SCHOOL,4,2013,All Students,99,13,13.1,40,40.4,35,35.4,11,11.1,46,46.5
31R053,STATEN ISLAND,25736,31,53,THE BARBARA ESSELBORN SCHOOL,4,2014,All Students,78,10,12.8,30,38.5,25,32.1,13,16.7,38,48.7
31R053,STATEN ISLAND,25571,31,53,THE BARBARA ESSELBORN SCHOOL,4,2015,All Students,90,18,20,30,33.3,30,33.3,12,13.3,42,46.7
31R053,STATEN ISLAND,25561,31,53,THE BARBARA ESSELBORN SCHOOL,4,2016,All Students,108,16,14.8,39,36.1,43,39.8,10,9.3,53,49.1
31R052,STATEN ISLAND,25700,31,52,P.S. 052 JOHN C. THOMPSON,4,2013,All Students,92,17,18.5,39,42.4,22,23.9,14,15.2,36,39.1
31R052,STATEN ISLAND,25736,31,52,P.S. 052 JOHN C. THOMPSON,4,2014,All Students,86,16,18.6,44,51.2,17,19.8,9,10.5,26,30.2
31R052,STATEN ISLAND,25571,31,52,P.S. 052 JOHN C. THOMPSON,4,2015,All Students,78,23,29.5,34,43.6,14,17.9,7,9,21,26.9
31R052,STATEN ISLAND,25561,31,52,P.S. 052 JOHN C. THOMPSON,4,2016,All Students,81,8,9.9,20,24.7,40,49.4,13,16,53,65.4
31R050,STATEN ISLAND,25700,31,50,P.S. 050 FRANK HANKINSON,4,2013,All Students,110,18,16.4,38,34.5,27,24.5,27,24.5,54,49.1
31R050,STATEN ISLAND,25736,31,50,P.S. 050 FRANK HANKINSON,4,2014,All Students,143,19,13.3,44,30.8,31,21.7,49,34.3,80,55.9
31R050,STATEN ISLAND,25571,31,50,P.S. 050 FRANK HANKINSON,4,2015,All Students,140,7,5,34,24.3,42,30,57,40.7,99,70.7
31R050,STATEN ISLAND,25561,31,50,P.S. 050 FRANK HANKINSON,4,2016,All Students,141,15,10.6,18,12.8,32,22.7,76,53.9,108,76.6
31R048,STATEN ISLAND,25700,31,48,P.S. 048 WILLIAM G. WILCOX,4,2013,All Students,93,8,8.6,44,47.3,30,32.3,11,11.8,41,44.1
31R048,STATEN ISLAND,25736,31,48,P.S. 048 WILLIAM G. WILCOX,4,2014,All Students,110,11,10,41,37.3,33,30,25,22.7,58,52.7
31R048,STATEN ISLAND,25571,31,48,P.S. 048 WILLIAM G. WILCOX,4,2015,All Students,103,8,7.8,29,28.2,30,29.1,36,35,66,64.1
31R048,STATEN ISLAND,25561,31,48,P.S. 048 WILLIAM G. WILCOX,4,2016,All Students,116,1,0.9,30,25.9,50,43.1,35,30.2,85,73.3
31R046,STATEN ISLAND,25700,31,46,P.S. 046 ALBERT V. MANISCALCO,4,2013,All Students,57,24,42.1,28,49.1,4,7,1,1.8,5,8.8
31R046,STATEN ISLAND,25736,31,46,P.S. 046 ALBERT V. MANISCALCO,4,2014,All Students,57,25,43.9,22,38.6,6,10.5,4,7,10,17.5
31R046,STATEN ISLAND,25571,31,46,P.S. 046 ALBERT V. MANISCALCO,4,2015,All Students,44,19,43.2,16,36.4,5,11.4,4,9.1,9,20.5
31R046,STATEN ISLAND,25561,31,46,P.S. 046 ALBERT V. MANISCALCO,4,2016,All Students,46,11,23.9,26,56.5,5,10.9,4,8.7,9,19.6
31R045,STATEN ISLAND,25700,31,45,P.S. 045 JOHN TYLER,4,2013,All Students,154,50,32.5,58,37.7,42,27.3,4,2.6,46,29.9
31R045,STATEN ISLAND,25736,31,45,P.S. 045 JOHN TYLER,4,2014,All Students,125,43,34.4,42,33.6,28,22.4,12,9.6,40,32
31R045,STATEN ISLAND,25571,31,45,P.S. 045 JOHN TYLER,4,2015,All Students,130,26,20,65,50,26,20,13,10,39,30
31R045,STATEN ISLAND,25561,31,45,P.S. 045 JOHN TYLER,4,2016,All Students,137,37,27,45,32.8,38,27.7,17,12.4,55,40.1
31R044,STATEN ISLAND,25700,31,44,P.S. 044 THOMAS C. BROWN,4,2013,All Students,112,63,56.3,45,40.2,4,3.6,0,0,4,3.6
31R044,STATEN ISLAND,25736,31,44,P.S. 044 THOMAS C. BROWN,4,2014,All Students,125,61,48.8,52,41.6,11,8.8,1,0.8,12,9.6
31R044,STATEN ISLAND,25571,31,44,P.S. 044 THOMAS C. BROWN,4,2015,All Students,141,81,57.4,46,32.6,11,7.8,3,2.1,14,9.9
31R044,STATEN ISLAND,25561,31,44,P.S. 044 THOMAS C. BROWN,4,2016,All Students,133,66,49.6,51,38.3,14,10.5,2,1.5,16,12
31R042,STATEN ISLAND,25700,31,42,P.S. 042 ELTINGVILLE,4,2013,All Students,165,28,17,71,43,49,29.7,17,10.3,66,40
31R042,STATEN ISLAND,25736,31,42,P.S. 042 ELTINGVILLE,4,2014,All Students,138,29,21,60,43.5,37,26.8,12,8.7,49,35.5
31R042,STATEN ISLAND,25571,31,42,P.S. 042 ELTINGVILLE,4,2015,All Students,125,16,12.8,40,32,38,30.4,31,24.8,69,55.2
31R042,STATEN ISLAND,25561,31,42,P.S. 042 ELTINGVILLE,4,2016,All Students,144,13,9,48,33.3,49,34,34,23.6,83,57.6
31R041,STATEN ISLAND,25700,31,41,THE STEPHANIE A. VIERNO SCHOOL,4,2013,All Students,101,32,31.7,40,39.6,23,22.8,6,5.9,29,28.7
31R041,STATEN ISLAND,25736,31,41,THE STEPHANIE A. VIERNO SCHOOL,4,2014,All Students,122,33,27,47,38.5,29,23.8,13,10.7,42,34.4
31R041,STATEN ISLAND,25571,31,41,THE STEPHANIE A. VIERNO SCHOOL,4,2015,All Students,91,20,22,37,40.7,20,22,14,15.4,34,37.4
31R041,STATEN ISLAND,25561,31,41,THE STEPHANIE A. VIERNO SCHOOL,4,2016,All Students,108,18,16.7,34,31.5,34,31.5,22,20.4,56,51.9
31R039,STATEN ISLAND,25700,31,39,P.S. 39 FRANCIS J. MURPHY JR.,4,2013,All Students,93,14,15.1,34,36.6,28,30.1,17,18.3,45,48.4
31R039,STATEN ISLAND,25736,31,39,P.S. 39 FRANCIS J. MURPHY JR.,4,2014,All Students,86,16,18.6,35,40.7,25,29.1,10,11.6,35,40.7
31R039,STATEN ISLAND,25571,31,39,P.S. 39 FRANCIS J. MURPHY JR.,4,2015,All Students,75,19,25.3,33,44,15,20,8,10.7,23,30.7
31R039,STATEN ISLAND,25561,31,39,P.S. 39 FRANCIS J. MURPHY JR.,4,2016,All Students,90,21,23.3,29,32.2,25,27.8,15,16.7,40,44.4
31R038,STATEN ISLAND,25700,31,38,P.S. 038 GEORGE CROMWELL,4,2013,All Students,48,6,12.5,25,52.1,13,27.1,4,8.3,17,35.4
31R038,STATEN ISLAND,25736,31,38,P.S. 038 GEORGE CROMWELL,4,2014,All Students,63,12,19,26,41.3,20,31.7,5,7.9,25,39.7
31R038,STATEN ISLAND,25571,31,38,P.S. 038 GEORGE CROMWELL,4,2015,All Students,56,6,10.7,20,35.7,21,37.5,9,16.1,30,53.6
